%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1546562349407480855,0,1546562349406799285,world,-0.00344487885013,0.0334778055549,0.0234325043857,0.0360232032835,0.0323217213154,-9.13028634386e-05,-0.998828172684
1546562349407578652,1,1546562349406841271,world,-0.00317102507688,0.0333821289241,0.0233398396522,0.0359008014202,0.0460633262992,-0.00104800343979,-0.99829262495
1546562349417396933,2,1546562349417108535,world,-0.00333272060379,0.0334385670722,0.0233920197934,0.0348806194961,0.0364677682519,-0.00141056766734,-0.998724877834
1546562349417453064,3,1546562349417139449,world,-0.00344875641167,0.0334810726345,0.0234217792749,0.0343368500471,0.029769282788,-0.00162724265829,-0.99896556139
1546562349427755018,4,1546562349427387672,world,-0.00353083573282,0.033501740545,0.0234415624291,0.034085791558,0.0246624406427,-0.0016749369679,-0.9991132617
1546562349427840814,5,1546562349427435546,world,-0.00357508985326,0.0335288755596,0.0234695598483,0.0366604402661,0.0271809790283,0.00113128439989,-0.998957455158
1546562349436964021,6,1546562349436606435,world,-0.00360009027645,0.0335291437805,0.023477865383,0.0354390703142,0.0241376962513,7.12737819413e-05,-0.999080359936
1546562349437024056,7,1546562349436635237,world,-0.00331407878548,0.0334306173027,0.0234172027558,0.03844858706,0.0433685854077,0.00194766232744,-0.998317182064
1546562349447197460,8,1546562349446887556,world,-0.00344906537794,0.0334854647517,0.0234736930579,0.0392895191908,0.0381919741631,0.00342211546376,-0.998491883278
1546562349447280024,9,1546562349446929542,world,-0.00350737478584,0.0335058532655,0.0234631728381,0.0372726209462,0.0316478982568,0.00140636716969,-0.998802959919
1546562349457534551,10,1546562349457189638,world,-0.00355401076376,0.033521797508,0.0234599485993,0.0358906053007,0.0268523339182,0.00016350398073,-0.99899494648
1546562349457596282,11,1546562349457225512,world,-0.00326620647684,0.0334146358073,0.0233738608658,0.0357850417495,0.0409339778125,-0.00093689392088,-0.998520374298
1546562349467780150,12,1546562349467478407,world,-0.00339694134891,0.0334486290812,0.0234101358801,0.0348642058671,0.0325502417982,-0.00127994338982,-0.998860955238
1546562349467827129,13,1546562349467508905,world,-0.00349804176949,0.0334926843643,0.0234543457627,0.0371426083148,0.0321055576205,0.00132695399225,-0.998793244362
1546562349477004226,14,1546562349476710196,world,-0.00324543332681,0.0334061533213,0.0234190784395,0.0392161011696,0.0485044755042,0.00262603326701,-0.998049378395
1546562349477064325,15,1546562349476738773,world,-0.00338791171089,0.0334589332342,0.0234425719827,0.0372074618936,0.0377972051501,0.000945795327425,-0.998592019081
1546562349487267074,16,1546562349486976596,world,-0.00349213788286,0.0335178896785,0.0234907008708,0.0384131632745,0.0349148884416,0.00271900137886,-0.998648047447
1546562349487307524,17,1546562349487034231,world,-0.00323209119961,0.0334057919681,0.0233892798424,0.0373199544847,0.0455874875188,0.000753668311518,-0.998262763023
1546562349497561188,18,1546562349497262101,world,-0.00338333635591,0.0334605872631,0.0234075188637,0.0360857695341,0.0360223650932,-0.000424335157732,-0.998699188232
1546562349497595461,19,1546562349497286454,world,-0.00315915839747,0.0333786010742,0.0233541112393,0.0357669442892,0.0467196963727,-0.00131686206441,-0.99826669693
1546562349507773089,20,1546562349507509556,world,-0.0030374401249,0.0333311893046,0.0233582220972,0.0383255667984,0.0574691034853,0.000856585684232,-0.997611045837
1546562349507802050,21,1546562349507539381,world,-0.00326605234295,0.0334015861154,0.0234031211585,0.0365159101784,0.0424741841853,-0.000180412214831,-0.998430013657
1546562349517046063,22,1546562349516757153,world,-0.00341624906287,0.033459443599,0.0234290249646,0.0353487990797,0.032804839313,-0.000907433219254,-0.998835980892
1546562349517089298,23,1546562349516789219,world,-0.00351695972495,0.0335005521774,0.0234772861004,0.0373391658068,0.0312493667006,0.00166826706845,-0.998812556267
1546562349527327568,24,1546562349527047554,world,-0.00325844762847,0.0334113053977,0.023404257372,0.0364786945283,0.0430810824037,9.45979481912e-05,-0.998405337334
1546562349527356818,25,1546562349527069251,world,-0.00340628949925,0.0334667414427,0.0234268624336,0.0353509560227,0.0341733135283,-0.000743682379834,-0.998790323734
1546562349537517548,26,1546562349537297986,world,-0.00318395392969,0.0333832018077,0.0233683232218,0.0351570621133,0.0455215424299,-0.00153278908692,-0.998343408108
1546562349537541422,27,1546562349537322275,world,-0.00334062380716,0.0334515571594,0.0233863759786,0.0346956327558,0.0362491495907,-0.00168521446176,-0.998738825321
1546562349547753931,28,1546562349547561089,world,-0.00346221937798,0.0334876812994,0.0234270319343,0.034316316247,0.029150173068,-0.00174648943357,-0.998984277248
1546562349547821422,29,1546562349547587491,world,-0.00354390079156,0.0335107669234,0.0234723202884,0.0367640294135,0.0289850905538,0.00121576432139,-0.998902857304
1546562349557033786,30,1546562349556803150,world,-0.0035892224405,0.0335184782743,0.0234701279551,0.0356454029679,0.0244078226388,0.000141843163874,-0.999066472054
1546562349557075676,31,1546562349556827728,world,-0.00330636184663,0.0334182567894,0.0233833584934,0.0355497337878,0.0391382239759,-0.000920628255699,-0.998600780964
1546562349567263512,32,1546562349567085871,world,-0.00342682166956,0.0334638655186,0.0234093666077,0.0349516123533,0.031494025141,-0.0011749046389,-0.998891949654
1546562349567311514,33,1546562349567111184,world,-0.00352153298445,0.0335008576512,0.0234815441072,0.037073649466,0.0306703448296,0.00145679677371,-0.998840749264
