%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1546562542139815814,4351,1546562542139639710,world,-0.0157198682427,0.00290194433182,1.48591935635,0.675155222416,-0.0429023392498,0.0845268443227,-0.731559991837
1546562542139836359,4352,1546562542139692704,world,-0.0157166067511,0.00294117839076,1.48587787151,0.675817251205,-0.0429350808263,0.0845632404089,-0.730942368507
1546562542150075261,4353,1546562542149923797,world,-0.0157194361091,0.0030082045123,1.48586976528,0.676417827606,-0.0428223758936,0.0843093022704,-0.7304225564
1546562542150095742,4354,1546562542149968023,world,-0.0156935397536,0.0031204179395,1.48599720001,0.679862082005,-0.041518997401,0.0828629955649,-0.727459669113
1546562542160380117,4355,1546562542160180427,world,-0.0156808998436,0.00321099441499,1.48605680466,0.68241494894,-0.040801435709,0.0819981768727,-0.725204348564
1546562542160424343,4356,1546562542160227982,world,-0.0156922861934,0.00326646515168,1.4859688282,0.681213915348,-0.0415837876499,0.0829298570752,-0.72618252039
1546562542170655404,4357,1546562542170453571,world,-0.0157889220864,0.00337471393868,1.48596453667,0.6804074049,-0.047136541456,0.0875465646386,-0.726057589054
1546562542170679886,4358,1546562542170499621,world,-0.015838611871,0.00348512409255,1.48595905304,0.680014252663,-0.0507138222456,0.0904155820608,-0.725833237171
1546562542179933715,4359,1546562542179731017,world,-0.0158565212041,0.00360634061508,1.48596858978,0.681292653084,-0.0536481104791,0.0916840732098,-0.724262535572
1546562542179981877,4360,1546562542179780651,world,-0.0158686637878,0.00373424123973,1.4859650135,0.682246863842,-0.0552570000291,0.0921123623848,-0.723188221455
1546562542190162408,4361,1546562542190010240,world,-0.0158611927181,0.00384073099121,1.48596489429,0.683150947094,-0.0565650984645,0.0927045792341,-0.722157180309
1546562542190247404,4362,1546562542190134022,world,-0.015855986625,0.00395450182259,1.48595893383,0.683728575706,-0.0572677962482,0.0927891135216,-0.721544146538
1546562542200806417,4363,1546562542200546084,world,-0.0158453807235,0.00403636973351,1.48594915867,0.684343695641,-0.058197516948,0.0933231562376,-0.720817327499
1546562542200825458,4364,1546562542200609415,world,-0.0158582292497,0.00409679021686,1.48592913151,0.683886706829,-0.0584746003151,0.0942539051175,-0.721107542515
1546562542210005268,4365,1546562542209854764,world,-0.0158636160195,0.00415359344333,1.48591291904,0.683886229992,-0.0583682432771,0.0947937071323,-0.721045732498
1546562542210036117,4366,1546562542209897902,world,-0.0158630218357,0.00421610567719,1.48589873314,0.684090435505,-0.0582217276096,0.0949216410518,-0.720847070217
1546562542220402257,4367,1546562542220253738,world,-0.0158581547439,0.00427816808224,1.48589086533,0.684287369251,-0.0579420588911,0.0947952717543,-0.720699310303
1546562542220435954,4368,1546562542220301036,world,-0.0158618222922,0.00433267559856,1.48587679863,0.684719502926,-0.057605214417,0.0945837795734,-0.720343589783
1546562542229722041,4369,1546562542229594067,world,-0.0158557072282,0.00437596486881,1.48585903645,0.685254752636,-0.0572297126055,0.0944484844804,-0.719882071018
1546562542229814494,4370,1546562542229665110,world,-0.0158599689603,0.00442504463717,1.48584806919,0.685753285885,-0.0568050593138,0.0942017287016,-0.71947324276
1546562542240118326,4371,1546562542239914092,world,-0.0158600062132,0.00445811497048,1.48582720757,0.686144828796,-0.0567702874541,0.0942698419094,-0.719093561172
