%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1546561951274745118,67,1546561951274268296,world,0.00400900887325,0.0342285484076,0.0232429504395,0.0356349274516,0.00906173698604,-0.00642465241253,-0.999303221703
1546561951283789734,68,1546561951283530330,world,0.0040153269656,0.0342303402722,0.0232472736388,0.0357361212373,0.00915711838752,-0.00633331108838,-0.999299287796
1546561951283856745,69,1546561951283593949,world,0.00402177637443,0.0342284627259,0.0232368651778,0.0358106866479,0.00933783035725,-0.00627629365772,-0.999295353889
1546561951294137611,70,1546561951293909665,world,0.00401287758723,0.0342228002846,0.0232531912625,0.0357013866305,0.00923119205981,-0.00631838804111,-0.999299883842
1546561951294166573,71,1546561951293970147,world,0.00400874018669,0.0342183634639,0.0232677645981,0.0355078279972,0.00903662852943,-0.00634708581492,-0.999308466911
1546561951303447072,72,1546561951303221845,world,0.00401010364294,0.0342160947621,0.0232677459717,0.035448461771,0.0088548893109,-0.00632783398032,-0.999312281609
1546561951303501058,73,1546561951303269335,world,0.00400786520913,0.0342241451144,0.0232572052628,0.0355636663735,0.00824159383774,-0.00625384273008,-0.999313950539
1546561951313810885,74,1546561951313589915,world,0.00398104684427,0.0341429933906,0.0231222528964,0.0366996116936,0.0069912862964,-0.00625012582168,-0.999282360077
1546561951313871720,75,1546561951313650110,world,0.00399260176346,0.0341738909483,0.0231619756669,0.0363828055561,0.00778705719858,-0.00623370148242,-0.999288201332
1546561951324194060,76,1546561951323987010,world,0.00400154199451,0.0341977551579,0.0231943856925,0.0360845327377,0.00852786097676,-0.00629257271066,-0.999292612076
1546561951324347731,77,1546561951324039205,world,0.00400710618123,0.0342044383287,0.0232221074402,0.0358717888594,0.00860165432096,-0.00623837532476,-0.999300003052
1546561951333579972,78,1546561951333337689,world,0.00400834484026,0.0342270955443,0.023235918954,0.0357098095119,0.00889274757355,-0.00633800262585,-0.999302625656
1546561951333599941,79,1546561951333381627,world,0.00400240207091,0.0342339798808,0.0232453905046,0.0356863923371,0.00930301472545,-0.00640214094892,-0.999299287796
1546561951344066608,80,1546561951343776514,world,0.00397919677198,0.034142382443,0.0231048259884,0.0367675051093,0.00796529836953,-0.00641437759623,-0.999271512032
1546561951344129970,81,1546561951343841541,world,0.00399052258581,0.0341763719916,0.0231692120433,0.0362424738705,0.0077163958922,-0.00625474005938,-0.999293684959
1546561951354520154,82,1546561951354207499,world,0.00398887041956,0.0342009849846,0.0232090633363,0.0360211320221,0.00833821110427,-0.0063449870795,-0.999296188354
1546561951354547675,83,1546561951354301231,world,0.00399493006989,0.0342130549252,0.0232328455895,0.0358353853226,0.00883807148784,-0.00637833261862,-0.999298334122
1546561951363759115,84,1546561951363567938,world,0.00400744378567,0.0342158600688,0.0232324730605,0.0356657654047,0.00968513078988,-0.00638701580465,-0.999296545982
1546561951363792844,85,1546561951363621540,world,0.00398665480316,0.0341399200261,0.0231056977063,0.0367418602109,0.00865541957319,-0.00639207195491,-0.999266862869
1546561951374191444,86,1546561951373918215,world,0.00400427170098,0.0341734476388,0.0231491159648,0.0362795852125,0.00927183870226,-0.00632596481591,-0.999278664589
1546561951374220405,87,1546561951373969321,world,0.00400855764747,0.0341897830367,0.0231827385724,0.0360212065279,0.00908230897039,-0.00627778377384,-0.999290108681
1546561951383500744,88,1546561951383314271,world,0.00401174649596,0.0342112332582,0.0232113730162,0.0357660725713,0.00939230900258,-0.0062791230157,-0.999296426773
1546561951383525353,89,1546561951383360449,world,0.00401501683518,0.0342204459012,0.023226890713,0.0356326438487,0.00957239698619,-0.00630432646722,-0.999299287796
1546561951393855021,90,1546561951393681893,world,0.00402182713151,0.034234855324,0.0232458114624,0.0355151742697,0.010224188678,-0.00635518645868,-0.999296665192
1546561951393878030,91,1546561951393740744,world,0.00401462847367,0.0342264510691,0.023255025968,0.0355704687536,0.0094547085464,-0.00629380298778,-0.999302625656
1546561951404253845,92,1546561951404041739,world,0.00401988998055,0.0342360287905,0.0232514794916,0.0356821194291,0.00946326926351,-0.00625356426463,-0.999298810959
1546561951404284758,93,1546561951404092141,world,0.004013214726,0.0342350527644,0.0232564024627,0.0356605015695,0.00965317618102,-0.00635940488428,-0.999297142029
1546561951413611403,94,1546561951413411202,world,0.00398132670671,0.0341432802379,0.0231169052422,0.0369140319526,0.00755347311497,-0.00627818563953,-0.999270200729
1546561951423815050,95,1546561951423659010,world,0.00399304740131,0.0341784097254,0.023183753714,0.0363494977355,0.00775344576687,-0.00629156269133,-0.999289274216
1546561951423838731,96,1546561951423703044,world,0.00400115270168,0.0341961756349,0.0232138410211,0.0360291525722,0.00802470464259,-0.00620380742475,-0.999299287796
1546561951423918158,97,1546561951423725189,world,0.00400625821203,0.0342035703361,0.0232240185142,0.0358393713832,0.00848783738911,-0.00627183495089,-0.9993019104
1546561951434274548,98,1546561951434082091,world,0.00400276994333,0.0342120192945,0.0232385825366,0.0358156710863,0.00814437866211,-0.00620826240629,-0.999305963516
1546561951434296661,99,1546561951434151502,world,0.00401309644803,0.0342173092067,0.0232570320368,0.0357038900256,0.00857392512262,-0.00617637159303,-0.999306559563
1546561951443726927,100,1546561951443489988,world,0.00401467597112,0.0342254191637,0.0232377313077,0.0356611087918,0.00969605706632,-0.00638653570786,-0.999296545982
1546561951443834388,101,1546561951443671532,world,0.00400817254558,0.0342305786908,0.023250984028,0.0355789996684,0.00979151390493,-0.00639994582161,-0.999298453331
1546561951454363265,102,1546561951454113910,world,0.00400676717982,0.0342240668833,0.0232567749918,0.0355418771505,0.00969888735563,-0.00635207258165,-0.999300956726
1546561951454466918,103,1546561951454197146,world,0.00401307549328,0.0342318117619,0.0232571493834,0.035554703325,0.00945375859737,-0.00627292692661,-0.999303340912
1546561951463838078,104,1546561951463571505,world,0.00398877542466,0.0341549366713,0.02311334759,0.0368763655424,0.00830054469407,-0.00635114312172,-0.999265193939
1546561951463899680,105,1546561951463655669,world,0.00400088960305,0.0341796875,0.0231671053916,0.0363176502287,0.00875186920166,-0.00630660308525,-0.999282121658
1546561951474226245,106,1546561951474031355,world,0.00400399509817,0.0341991409659,0.0232053808868,0.0360132791102,0.0085438657552,-0.00626344047487,-0.99929523468
1546561951474262054,107,1546561951474084862,world,0.00400526728481,0.0342069789767,0.0232229661196,0.0357668958604,0.0087615698576,-0.00631409045309,-0.9993019104
1546561951483681504,108,1546561951483466486,world,0.00400501489639,0.0342229567468,0.0232192389667,0.0357805676758,0.00866825319827,-0.00628371816128,-0.999302387238
1546561951483711521,109,1546561951483517848,world,0.00401228293777,0.0342261008918,0.0232348944992,0.0357438921928,0.00893382076174,-0.00621465267614,-0.999301791191
1546561951494160907,110,1546561951493962562,world,0.00401637516916,0.034237511456,0.0232472736388,0.0356177650392,0.00920269265771,-0.00621247058734,-0.999303817749
1546561951494221518,111,1546561951494023844,world,0.00402418011799,0.0342335700989,0.0232417322695,0.0357153564692,0.00910920836031,-0.00606004521251,-0.999302148819
1546561951503518178,112,1546561951503330777,world,0.00402072258294,0.0342277474701,0.0232391972095,0.0357541404665,0.00974740553647,-0.00616898946464,-0.999294042587
1546561951503548899,113,1546561951503393180,world,0.00401146290824,0.0342324376106,0.0232569854707,0.0356204696,0.00963611342013,-0.00625392934307,-0.999299407005
1546561951513886440,114,1546561951513710495,world,0.00400484586135,0.034230556339,0.0232676081359,0.0356398560107,0.00870651938021,-0.00625238427892,-0.999307274818
1546561951513911241,115,1546561951513762338,world,0.00400235923007,0.0342372171581,0.0232660267502,0.0356812514365,0.00861530192196,-0.00625704415143,-0.999306559563
1546561951524240525,116,1546561951524070917,world,0.00402088742703,0.0342380516231,0.0232393350452,0.0358211696148,0.00909168180078,-0.00619195494801,-0.999297738075
1546561951524260494,117,1546561951524122087,world,0.00400887941942,0.0342306680977,0.023245099932,0.0358188264072,0.00864071492106,-0.00633191643283,-0.999300956726
1546561951533681095,118,1546561951533453725,world,0.00401123426855,0.0342315584421,0.0232437681407,0.0356689803302,0.0092881033197,-0.00636137649417,-0.99930036068
1546561951533725225,119,1546561951533505055,world,0.00400378368795,0.0342273823917,0.0232530646026,0.035623177886,0.00912619475275,-0.00640670629218,-0.999303102493
1546561951544021132,120,1546561951543788129,world,0.00400680024177,0.0342321619391,0.0232602991164,0.0354988798499,0.00950642675161,-0.00637389393523,-0.999304175377
1546561951544073390,121,1546561951543847332,world,0.00401481613517,0.0342349112034,0.0232435446233,0.0356921181083,0.00898339878768,-0.00624987017363,-0.999302983284
1546561951554333423,122,1546561951554080644,world,0.00401360262185,0.03423762694,0.0232386291027,0.0356454364955,0.00942349620163,-0.0062964935787,-0.99930024147
1546561951554352240,123,1546561951554128582,world,0.00401229271665,0.0342319607735,0.0232533924282,0.0355615131557,0.00890068244189,-0.00626384327188,-0.999308228493
1546561951563688134,124,1546561951563468412,world,0.00401628995314,0.0342191047966,0.0232600718737,0.0355517454445,0.00855271983892,-0.00614661583677,-0.999312400818
1546561951563745417,125,1546561951563510718,world,0.0040221652016,0.0342282392085,0.0232468247414,0.0356870219111,0.00886628217995,-0.00618367129937,-0.999304652214
1546561951574098350,126,1546561951573879972,world,0.00401593651623,0.0342166535556,0.0232497211546,0.0354716815054,0.00903126969934,-0.00621903548017,-0.999310612679
1546561951574149392,127,1546561951573930374,world,0.00401777727529,0.0342233218253,0.0232548322529,0.0355873592198,0.00895139202476,-0.00617134943604,-0.999307513237
1546561951583452900,128,1546561951583234586,world,0.00398695655167,0.0341333933175,0.0231143105775,0.0368711054325,0.00754175102338,-0.00625862181187,-0.999271988869
1546561951583471525,129,1546561951583294877,world,0.00396440830082,0.0340776070952,0.0230149123818,0.0377278923988,0.00717824883759,-0.00643321825191,-0.9992415905
